ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
13988415,30599,8103,20610.62009,59,BAT2252229,18.01462423,A,C1,MORTGAGE,53058.19133,Source Verified,n,Debt consolidation,16.49095554,0,0,7,0,6542,28.6509032,21,w,4847.708914,0.05092201,0.918102736,1.033546047,0,INDIVIDUAL,110,0,48,146923,18032,0
65554063,11113,16648,10262.44622,59,BAT1761981,11.28752529,C,F3,RENT,193179.8104,Verified,n,Debt Consolidation,20.47732765,1,0,11,0,4950,41.14399792,31,f,175.1710136,0.024391979,8.519990779,0.836260041,0,INDIVIDUAL,142,0,47,210090,42794,0
1328604,12990,14051,9296.66322,59,BAT1766061,13.25525767,A,C2,RENT,63621.74334,Not Verified,n,Debt consolidation,23.77068029,0,0,14,0,2113,59.11352233,6,f,2802.650365,0.047015111,0.905220837,1.579934547,0,INDIVIDUAL,37,0,36,192229,6295,0
12767477,16662,7268,19534.63389,59,BAT2078974,6.859846486,B,E3,MORTGAGE,51326.36144,Verified,n,Credit card refinancing,21.24130254,1,0,24,0,8435,56.29829222,15,f,4244.338416,0.063618125,0.579681943,0.506723197,0,INDIVIDUAL,63,0,43,193074,87462,0
30607705,15178,26760,12747.57287,59,BAT5525466,15.61022353,C,D2,RENT,35053.88525,Verified,n,Credit card refinancing,26.22877157,0,0,9,0,10101,8.213128956,21,f,240.7645848,0.024132281,1.921334653,1.10856212,0,INDIVIDUAL,29,0,1345,23236,3942,0
32530776,26523,7579,15081.8403,59,BAT2558388,10.25751567,D,D1,MORTGAGE,68669.98583,Source Verified,n,Debt consolidation,12.05184267,0,0,9,0,2619,43.02299514,16,w,3056.479181,0.000636563,1.818176166,0.754205102,0,INDIVIDUAL,3,0,14,123934,34984,0
19180915,15947,12641,9660.613151,59,BAT1930365,10.42720941,C,C1,RENT,56984.04451,Source Verified,n,Credit card refinancing,35.91960123,1,2,12,0,1260,51.85766464,9,w,1367.537798,0.050918571,0.94417662,1.540323511,0,INDIVIDUAL,24,0,34,227294,40274,0
17597786,9760,6002,13615.55764,58,BAT1780517,8.419800754,C,E1,RENT,49407.91504,Source Verified,n,Debt consolidation,16.44484284,0,0,10,0,1311,59.26960166,23,f,1166.019485,0.00741277,2.332660645,0.216217197,0,INDIVIDUAL,97,0,13,142212,15559,0
54649615,24969,9327,17924.05896,59,BAT2803411,11.47543359,A,C3,OWN,79508.14771,Verified,n,Debt consolidation,20.56222087,0,0,11,0,9832,37.56421279,31,w,4597.374857,0.021735274,0.292476303,0.048960897,0,INDIVIDUAL,104,0,48,306541,39288,0
43627879,7513,13126,9925.223643,59,BAT1586599,9.094252849,D,G1,MORTGAGE,92720.91059,Verified,n,Home improvement,15.96813452,0,0,6,0,23883,53.99935201,19,f,418.2852665,0.035866016,5.412440341,0.266423711,0,INDIVIDUAL,83,0,48,129460,36497,0
7023111,34234,31730,12945.55846,58,BAT4136152,10.93958561,B,B5,RENT,36241.39867,Not Verified,n,Credit card refinancing,22.44427748,0,0,10,0,5249,17.6731034,24,f,300.7412202,0.014407539,0.658651168,0.710374245,0,INDIVIDUAL,144,0,34,649259,38017,1
10542262,22440,13103,11256.43299,59,BAT4808022,10.49371383,A,C2,MORTGAGE,83421.85437,Source Verified,n,Credit card refinancing,23.09362132,0,0,10,0,3101,56.41332008,8,f,142.2701063,0.000192681,5.581680294,0.983316788,0,INDIVIDUAL,87,0,25,114954,1694,0
3066411,16072,8869,11965.2508,59,BAT5714674,19.2800142,A,B5,RENT,102056.3146,Source Verified,n,Credit card refinancing,26.99179297,0,0,13,0,1486,5.734376345,18,f,3373.825547,0.076764748,5.845555653,0.84161779,0,INDIVIDUAL,45,0,48,123088,17416,0
13843570,5580,21952,12761.51063,58,BAT5629144,8.07826284,A,B1,MORTGAGE,97077.76601,Source Verified,n,Debt consolidation,13.00550658,0,0,12,0,26691,50.04615384,16,w,501.1423808,0.033344362,1586.212671,0.889360249,0,INDIVIDUAL,145,0,50,118177,22769,0
17512050,15510,25287,8295.145391,59,BAT1766061,13.37739422,B,B1,MORTGAGE,80712.24918,Not Verified,n,Debt consolidation,27.93432288,0,0,14,0,6389,78.81551584,18,w,759.4724515,0.059215564,6.122526756,0.785423852,0,INDIVIDUAL,33,0,6,117734,9284,0
40855410,28991,21959,14387.2852,59,BAT3193689,16.49383165,D,E2,OWN,51459.44501,Not Verified,n,Credit card refinancing,5.955310348,0,0,17,0,9283,44.27789155,29,w,351.658995,29.97932856,2.422588569,0.423751942,0,INDIVIDUAL,94,0,8,507235,56408,1
45280034,5512,34117,26670.39653,59,BAT5714674,17.11876995,E,B2,RENT,64929.48611,Not Verified,n,Credit card refinancing,34.50973997,0,0,7,0,11349,23.92427022,13,f,425.4818844,0.033088579,0.362780238,1.199938899,0,INDIVIDUAL,75,0,616,309280,1356,0
46135704,11825,29679,8309.439147,36,BAT3873588,8.424015136,A,D2,MORTGAGE,76237.04651,Source Verified,n,Debt consolidation,31.4064195,0,1,33,0,4293,77.8596861,4,w,893.3947266,0.126941761,0.191742337,0.445304011,0,INDIVIDUAL,25,0,46,56301,8897,0
40595996,15711,25392,13897.62345,58,BAT2136391,8.392215683,D,B3,RENT,34228.03286,Verified,n,Debt consolidation,30.25642872,0,0,25,0,402,70.35577473,23,w,1974.135574,0.006791037,5.505951144,1.412290976,0,INDIVIDUAL,49,0,50,80695,15537,0
10179327,12714,21888,13254.528,59,BAT5629144,10.19007205,E,E2,MORTGAGE,87595.92776,Source Verified,n,Credit card refinancing,25.62101995,0,0,29,0,8230,10.79910897,18,w,2991.835171,0.005698747,1.07520489,1.025241007,0,INDIVIDUAL,110,0,32,150432,31539,0
63233350,29981,34321,8282.976413,59,BAT1766061,18.51474285,B,C3,RENT,60336.27925,Source Verified,n,Credit card refinancing,14.15350631,0,1,37,0,5835,29.73708372,16,f,6089.921751,0.022240665,7.423704992,1.267126403,0,INDIVIDUAL,20,0,40,558346,70740,0
12867210,2939,10956,30937.64488,59,BAT2803411,11.98311167,D,A5,OWN,45826.603,Source Verified,n,Debt consolidation,38.73931761,0,0,7,0,1871,40.53662081,16,w,453.2781283,37.61157337,6.028003353,0.404045713,0,INDIVIDUAL,60,0,36,21662,19388,0
4551394,25696,12352,19797.76934,59,BAT4694572,17.10677629,B,A4,MORTGAGE,40292.06555,Source Verified,n,Credit card refinancing,37.52448327,0,1,13,0,1155,57.8759375,15,w,2616.195178,0.033469864,0.413858187,0.709394303,0,INDIVIDUAL,65,0,30,333333,7671,0
37067780,20320,30436,8385.135713,59,BAT1761981,16.52686535,B,D4,MORTGAGE,136063.4957,Source Verified,n,Debt consolidation,19.95293838,0,0,14,0,4505,64.79857505,15,f,719.9835386,0.003207559,5.46066009,1.276853737,0,INDIVIDUAL,25,0,40,149767,16941,0
9315622,19205,10802,15839.35021,59,BAT5811547,10.48171138,F,C5,MORTGAGE,69800.16989,Verified,n,Debt consolidation,13.79794099,0,0,10,0,4315,33.57495303,19,f,5412.892912,0.095052058,0.011618977,0.952567392,0,INDIVIDUAL,143,0,1311,25167,15070,0
5192807,13991,7395,13376.21411,59,BAT1761981,10.39708261,D,E2,MORTGAGE,113690.1743,Source Verified,n,Credit card refinancing,12.84541321,0,0,8,0,3911,32.5550683,27,f,1230.439858,0.056862618,2.78314216,0.569097188,0,INDIVIDUAL,76,0,46,255420,54942,1
51024466,17836,22696,11757.50847,58,BAT1766061,9.272943063,C,C4,RENT,160294.0871,Source Verified,n,Debt consolidation,22.5195371,0,0,13,0,3244,12.82282483,11,w,1484.89439,0.090891362,2.224512799,0.875769193,0,INDIVIDUAL,45,0,36,24310,53262,0
60385385,8662,6902,14946.37476,59,BAT2575549,15.09970119,E,D1,MORTGAGE,54064.99201,Verified,n,Credit card refinancing,35.74940422,1,0,12,0,4168,75.61919921,28,f,510.0071563,0.055407353,4.124318853,0.746349355,0,INDIVIDUAL,101,0,37,26304,14319,0
33860399,29019,9644,10906.26083,59,BAT3461431,13.57154668,C,A5,MORTGAGE,63459.40105,Not Verified,n,Debt consolidation,21.39847148,0,0,8,0,12478,36.51192066,22,w,24.51096637,0.086239903,2.213287521,0.734437666,0,INDIVIDUAL,53,0,24,30211,13636,0
39094098,31573,15772,15946.55395,59,BAT5489674,10.619741,E,D2,MORTGAGE,162763.9326,Source Verified,n,Credit card refinancing,18.01658807,0,1,13,0,6416,52.30995489,18,f,1946.153398,0.037575072,2.826954971,0.072741271,0,INDIVIDUAL,15,0,31,106676,5588,0
1740098,4194,21289,19100.5841,59,BAT4136152,15.0471536,A,B2,RENT,49205.51782,Source Verified,n,Credit card refinancing,3.753175203,4,0,13,0,3378,67.0060108,26,w,2848.646019,0.036830656,1.72744534,0.550570732,1,INDIVIDUAL,27,0,34,113143,84351,0
34737871,15450,25494,20281.64337,58,BAT3873588,9.412732145,B,B3,MORTGAGE,29481.40655,Not Verified,n,Credit card refinancing,37.81214825,0,0,12,0,8528,71.93176716,19,f,846.2988662,0.117469264,6.858320967,0.22365978,0,INDIVIDUAL,75,0,1134,90811,19836,0
11456886,6415,9606,14598.56025,58,BAT2522922,10.95758124,A,E4,MORTGAGE,63532.95556,Source Verified,n,Credit card refinancing,15.82349741,0,0,16,0,1876,50.13986003,16,w,2101.423866,0.044237188,5.983904933,1.081748704,0,INDIVIDUAL,65,0,19,79389,22983,0
6101841,8922,21273,14272.97834,58,BAT1930365,5.800121524,C,A4,MORTGAGE,47075.39406,Verified,n,Debt consolidation,32.13320922,2,0,13,0,18039,41.94204347,23,w,10486.7828,0.034596063,2.301404715,0.762288819,0,INDIVIDUAL,12,0,3827,14651,29087,0
38301108,33312,24524,33575.25958,59,BAT5341619,12.64874064,B,A5,MORTGAGE,94087.5558,Verified,n,Credit card refinancing,30.80725579,0,1,15,0,16474,67.83087777,18,f,258.4114861,0.036797119,4.264058641,0.812743132,0,INDIVIDUAL,65,0,19,55531,8635,0
30230820,15496,20586,21488.89168,59,BAT1104812,7.823584988,B,B5,MORTGAGE,62513.55476,Not Verified,n,Credit card refinancing,6.967456182,1,2,9,0,5932,55.16973584,26,w,4880.41892,0.03861448,0.545813315,0.871019949,0,INDIVIDUAL,132,0,26,223212,56352,0
16971749,8876,9433,20538.36109,59,BAT4694572,10.22509351,B,A4,MORTGAGE,103549.1672,Source Verified,n,Debt consolidation,28.23648025,0,0,16,0,3916,30.264295,21,f,3201.737673,0.032912952,0.502692024,1.298632669,0,INDIVIDUAL,35,0,48,143502,24859,0
33717588,19671,3774,5886.390475,58,BAT5629144,16.58099786,C,C3,RENT,70292.21517,Source Verified,n,Other,29.92442165,0,0,14,0,6741,60.28935294,15,f,1909.63352,0.004210508,3.532438026,0.927650291,0,INDIVIDUAL,55,0,55,167189,27396,0
56066680,11170,16827,14527.34155,59,BAT1780517,16.21284907,C,B1,OWN,216574.8073,Not Verified,n,Credit card refinancing,34.7673515,1,0,10,0,8307,1.625088856,12,w,323.1648575,0.012534579,0.941322387,22.17780003,0,INDIVIDUAL,28,0,48,300174,12300,1
36941926,28026,5585,16241.84272,59,BAT1930365,9.716242285,C,A3,RENT,39832.33836,Not Verified,n,Credit card refinancing,33.86102864,0,0,10,0,5086,47.69709553,27,f,71.9002451,0.093194614,0.464002821,1.222590872,0,INDIVIDUAL,85,0,58,27584,4726,0
4307365,25077,13209,11434.41932,59,BAT1761981,10.08190027,A,F5,RENT,85531.57539,Source Verified,n,Medical expenses,13.08135216,0,0,8,0,4236,23.82577945,9,f,12.72802451,0.054101289,1.493801283,0.247773501,0,INDIVIDUAL,10,0,355,56222,24639,0
8439194,11940,15818,14578.85806,58,BAT5489674,9.598616895,B,D1,MORTGAGE,52744.28874,Verified,n,Debt consolidation,19.5306247,1,0,12,0,5077,69.38954721,26,w,313.0678667,0.005080134,3.684788622,0.454857086,0,INDIVIDUAL,10,0,7,49270,18935,0
44272223,11536,6856,21211.49424,59,BAT2078974,14.61978895,C,C4,MORTGAGE,53336.95881,Not Verified,n,Credit card refinancing,19.72039375,0,0,11,1,5338,17.04509142,20,w,543.5726604,0.017526104,3.196352307,0.323892221,0,INDIVIDUAL,71,0,20,75396,15064,0
16446934,10306,6884,6122.995441,59,BAT2136391,12.04457494,B,B3,MORTGAGE,60842.69885,Source Verified,n,Debt consolidation,34.12652269,0,1,9,0,11222,20.00852599,21,w,541.4173318,0.027450966,2.800879636,0.598998911,0,INDIVIDUAL,64,0,36,103871,24333,0
1421540,15380,7435,21991.81268,59,BAT2333412,23.10207886,C,B1,MORTGAGE,114579.6585,Verified,n,Credit card refinancing,16.72391491,0,0,20,0,1182,73.35829747,23,w,869.5445717,0.027371198,3.57990652,0.570507469,0,INDIVIDUAL,71,0,48,76426,7871,0
5450490,30030,22532,14863.08911,59,BAT3873588,11.33975617,B,A1,MORTGAGE,91112.14901,Verified,n,Debt consolidation,35.12880194,0,0,12,0,12268,69.80030317,25,f,954.8943858,0.018298004,1.195582938,1.350790318,0,INDIVIDUAL,55,0,30,19096,104555,0
44705216,5565,26136,29886.72103,58,BAT2333412,10.60112477,A,D4,MORTGAGE,54248.07672,Source Verified,n,Debt consolidation,19.23011468,0,0,19,0,2437,4.961830984,14,w,7273.557074,0.065275587,4.778522379,0.076853908,0,INDIVIDUAL,5,0,50,347198,24912,0
59794827,7367,9913,15093.38988,59,BAT1104812,9.335214593,E,B3,MORTGAGE,58491.1986,Source Verified,n,Credit card refinancing,9.703715015,0,0,14,0,24704,67.78218366,18,w,249.9889158,0.023976926,7.316776122,0.425598073,0,INDIVIDUAL,57,0,59,35208,3631,0
31259470,21192,9195,22356.53848,59,BAT2575549,7.304427059,C,B3,RENT,110820.0082,Verified,n,Debt consolidation,15.70219326,4,0,33,0,13620,83.40058602,27,w,560.4844921,0.024806321,4.186337067,0.945899555,0,INDIVIDUAL,85,0,22,68893,58954,1
71530680,16353,24821,16703.40725,59,BAT2252229,12.91967875,A,A5,OWN,52227.24024,Not Verified,n,Credit card refinancing,21.25389814,0,0,13,1,2217,66.73303036,27,f,3069.954597,0.002471924,0.006095877,1.090485191,0,INDIVIDUAL,156,0,59,281810,7886,0
37845028,4844,18774,10474.30199,59,BAT4271519,6.703520653,E,C2,MORTGAGE,47258.04806,Source Verified,n,Credit card refinancing,19.91960468,0,2,9,0,2720,62.5389236,17,f,1110.225538,0.004564234,4.152859104,0.925260944,0,INDIVIDUAL,126,0,52,197219,2344,0
47619330,21935,13994,21113.88139,59,BAT5489674,17.86017188,B,A2,OWN,47356.69974,Verified,n,Credit card refinancing,25.86881862,0,0,13,0,5302,33.87506565,21,f,1157.207073,0.109201741,2.340389743,0.433222029,0,INDIVIDUAL,118,0,43,32327,8262,0
1415335,21679,9199,11981.53998,58,BAT3193689,5.619645353,C,D5,RENT,41770.15403,Source Verified,n,Debt consolidation,19.69581567,0,0,10,0,31,72.67492916,11,f,2570.273222,0.00801301,3.862221453,1.561079752,0,INDIVIDUAL,96,0,39,56042,35999,0
1356091,10913,9556,8123.069155,59,BAT2522922,20.56771882,B,C1,MORTGAGE,47911.57997,Source Verified,n,Credit card refinancing,22.19175567,0,0,13,0,6403,38.63551818,21,f,3045.875689,0.026476732,0.736453374,0.841918019,0,INDIVIDUAL,46,0,5,78460,12638,0
43164699,16696,13394,8229.678273,59,BAT5811547,8.395256531,B,A4,MORTGAGE,155699.7491,Source Verified,n,Debt consolidation,39.25480178,0,0,11,0,1052,77.63259097,50,f,6775.429669,0.025016365,2.425334531,0.454739048,0,INDIVIDUAL,8,0,13913,112807,42951,1
3873862,5992,4487,25268.76532,59,BAT3193689,10.65096628,C,D1,OWN,41434.46234,Not Verified,n,Debt consolidation,33.61012529,1,0,20,0,18232,33.88133556,11,f,251.4036494,0.018105694,1.255222106,1.289579391,0,INDIVIDUAL,101,0,46,31678,3788,0
29249630,30672,32067,14735.48948,59,BAT5525466,15.66065711,E,B1,MORTGAGE,20332.09154,Verified,n,Credit card refinancing,22.13023432,0,0,15,0,6346,20.48941706,19,w,1050.623325,0.035008309,3.467435324,0.824240403,0,INDIVIDUAL,91,0,41,183818,11957,0
8154107,24197,29661,12088.31374,58,BAT1104812,8.406000166,C,D4,MORTGAGE,27385.38331,Verified,n,Debt Consolidation,15.80872104,0,0,28,0,3718,57.35426698,33,w,1140.39861,0.062781238,1.475610295,0.095322052,0,INDIVIDUAL,118,0,36,18408,42240,0
46137943,21345,21620,7770.164557,58,BAT1184694,17.87209756,C,B1,MORTGAGE,42767.93328,Not Verified,n,Credit card refinancing,26.61048841,0,0,14,0,5718,64.47657086,22,w,9079.288331,0.020025551,6.178417941,0.116705381,0,INDIVIDUAL,32,0,43,44684,11203,0
14833937,16657,31933,10244.48855,58,BAT2003848,11.59325802,C,B3,RENT,47525.90764,Not Verified,n,Credit card refinancing,17.44674873,1,1,19,0,4289,18.40902534,28,f,3559.41149,0.030226482,4.378036704,1.486601734,0,INDIVIDUAL,120,0,39,410188,17523,0
67427953,9527,15877,11382.42413,58,BAT2136391,15.11079781,C,A1,RENT,125948.1855,Not Verified,n,Credit card refinancing,25.26373307,0,0,30,0,5252,65.27267137,21,f,362.7708549,0.030297908,8.187872693,0.718636186,0,INDIVIDUAL,69,0,45,112370,6104,0
7775834,14006,8238,12347.88697,59,BAT3726927,13.05955488,C,D5,MORTGAGE,58849.74238,Not Verified,n,Credit card refinancing,19.59561138,0,0,5,0,7694,58.37449341,29,w,528.6299993,0.050225197,3.945822401,24.61811958,0,INDIVIDUAL,29,0,21,125917,3357,0
3973065,8920,7834,8801.489836,59,BAT1586599,12.38052112,A,B4,MORTGAGE,68035.67445,Source Verified,n,Moving and relocation,35.13404277,0,2,15,0,1858,72.523171,19,w,1882.270223,0.101200665,6.801443732,0.490328841,0,INDIVIDUAL,43,0,38,488820,12206,0
35896379,33594,13520,21793.16757,59,BAT2575549,15.89577402,B,B4,MORTGAGE,319602.814,Source Verified,n,Credit card refinancing,25.03580373,0,0,13,0,6081,46.42460375,11,f,271.5306188,0.025983263,5.680476022,1.489511991,0,INDIVIDUAL,82,0,13,111478,64058,0
3957373,20968,6709,15018.75868,58,BAT3873588,13.07369202,A,C3,MORTGAGE,82144.24977,Source Verified,n,Freedom,37.15619258,0,0,32,0,518,52.3791473,14,f,3755.312484,0.024292583,0.476216794,1.427213989,0,INDIVIDUAL,66,0,51,171495,14262,0
46799731,30905,3797,18870.61433,59,BAT3873588,16.86941705,C,C1,RENT,50231.64711,Verified,n,Credit card refinancing,19.74178141,1,0,22,1,26073,76.91782315,32,f,883.3410915,0.046974694,2.241524738,0.465107692,0,INDIVIDUAL,76,0,37,119713,32881,0
41936377,28969,9626,14757.36865,58,BAT1104812,5.988685798,C,D5,OWN,77764.34779,Source Verified,n,Credit card refinancing,13.93543307,0,0,15,0,0,72.59242136,12,f,418.7364142,0.078705882,1.802994453,0.40771319,0,INDIVIDUAL,88,0,55,279575,6602,0
43510908,31985,29335,15496.45336,59,BAT1467036,10.16092885,F,C3,OWN,30358.18596,Source Verified,n,Debt consolidation,14.87573307,0,0,12,0,7856,38.60373526,20,f,125.6339226,0.007282922,1.785518527,0.4459259,0,INDIVIDUAL,148,0,39,64010,10703,0
50203338,18397,12626,10505.2148,58,BAT3726927,5.342309734,A,D5,MORTGAGE,53878.49308,Source Verified,n,Credit card refinancing,38.8455619,0,0,13,1,1403,24.07008749,7,f,773.4579211,0.039760328,1.429338895,0.967636671,0,INDIVIDUAL,17,0,58,334744,24802,0
33412373,34046,30252,16323.52963,59,BAT2252229,15.34887998,B,B2,RENT,97630.0491,Verified,n,Debt consolidation,31.43125519,0,0,23,1,777,47.6384551,25,f,1341.928381,0.062300109,4.362018488,1.20356077,0,INDIVIDUAL,107,0,24,266845,30689,0
39922821,25363,8019,23456.95402,58,BAT3726927,10.45788443,C,C2,MORTGAGE,93623.23643,Verified,n,Debt consolidation,23.89882164,0,0,12,0,1489,48.97252761,14,w,2819.348925,0.021815389,9.360976555,0.75908224,0,INDIVIDUAL,7,0,46,285555,54939,0
4776072,23932,26788,8770.663182,59,BAT4271519,16.26289185,A,D4,MORTGAGE,68287.56915,Verified,n,Home improvement,35.52241492,0,0,12,0,14445,79.33950174,26,w,2562.939493,16.67249818,2.474835065,0.451164241,0,INDIVIDUAL,69,0,44,21936,25865,0
5171099,9784,7709,26099.76385,59,BAT2252229,16.84793173,D,D1,RENT,30004.54624,Source Verified,n,Debt consolidation,14.32493576,2,0,9,0,4677,33.08021807,15,f,2197.692064,0.047914916,0.451900075,0.72672906,0,INDIVIDUAL,4,0,1675,268757,24266,0
32099728,8288,11518,8984.24614,59,BAT2136391,10.97391876,C,D1,RENT,57601.41844,Source Verified,n,Debt consolidation,18.43189351,1,0,12,0,5488,83.76814454,18,w,1013.002751,0.114853972,3.505016985,0.795172473,1,INDIVIDUAL,83,0,40,30058,129880,0
6401017,11034,32417,18885.60156,58,BAT2252229,14.02758048,D,C2,RENT,35864.54882,Not Verified,n,Debt Consolidation,29.06535194,0,0,11,0,3609,71.69532908,22,f,4699.559014,0.059567485,2.512556316,0.763511311,0,INDIVIDUAL,43,0,19,418080,14334,0
25844534,10166,10332,11656.42414,59,BAT3193689,11.70432605,B,A2,MORTGAGE,76407.81834,Source Verified,n,Debt consolidation,18.20676387,2,0,10,0,1678,27.08161141,21,w,3447.994689,0.014085623,3.643648764,0.547017153,0,INDIVIDUAL,32,0,43,11857,24463,0
47629590,20653,27551,16317.46469,59,BAT2252229,13.57509874,B,E3,MORTGAGE,38448.05231,Source Verified,n,Debt consolidation,15.99842861,0,0,12,1,4928,45.74022005,17,f,2255.095077,0.050183061,4.464645994,0.471499124,0,INDIVIDUAL,78,0,46,170898,2843,0
64233935,12436,6667,21783.18287,59,BAT3193689,17.1141597,A,G3,MORTGAGE,37907.28745,Source Verified,n,Credit card refinancing,32.6079896,0,0,16,0,4011,60.65999954,13,w,998.5984283,0.012588394,7.746007389,0.272511328,0,INDIVIDUAL,20,0,48,188604,41389,0
43125696,22370,26225,30729.38987,58,BAT5547201,8.953180525,A,D5,RENT,130152.6791,Not Verified,n,Debt Consolidation,17.18036191,0,0,9,0,1191,89.72635318,23,w,187.0929639,0.000527181,0.826393432,1.378032498,0,INDIVIDUAL,28,0,12,241289,4027,0
25948536,3562,25308,13353.74295,59,BAT5489674,7.375352609,F,C4,MORTGAGE,81330.4958,Verified,n,Credit card refinancing,35.06038742,0,0,18,0,630,53.36040995,16,w,3626.276919,0.007681841,0.926580394,0.934238173,0,INDIVIDUAL,114,0,35,239143,2371,0
1971581,12190,12065,10453.94083,59,BAT2558388,12.26327317,A,E1,RENT,164806.3379,Source Verified,n,Major purchase,27.71363312,0,1,31,0,13093,56.59485132,24,w,10018.03878,0.004257067,6.016471101,3.721147759,0,INDIVIDUAL,56,0,34,350758,23487,0
63602558,26458,27390,9992.433815,58,BAT1586599,15.60578821,B,D4,MORTGAGE,26976.77782,Source Verified,n,Credit card refinancing,17.13127482,1,0,10,1,355,69.07259203,6,w,357.8298544,0.098197661,3.874490027,0.744679611,0,INDIVIDUAL,130,0,22,312306,43387,0
33436237,21866,10091,8889.294767,59,BAT2575549,22.79788777,A,C1,MORTGAGE,47809.58555,Source Verified,n,Credit card refinancing,14.6495675,0,1,15,0,11404,61.57594412,25,w,1044.827925,0.037701859,0.987718132,1.055038863,1,INDIVIDUAL,114,0,14,64816,41230,0
38782018,16959,34465,11021.39825,58,BAT3726927,12.39455024,E,E3,RENT,149152.3497,Source Verified,n,Debt consolidation,34.15946102,0,0,12,0,3453,80.25567316,36,w,4918.59485,0.001728505,0.050578859,1.549766246,0,INDIVIDUAL,66,0,1,63702,33856,0
10573156,23027,11084,11548.01766,58,BAT2803411,11.54584316,D,B1,RENT,84978.15674,Verified,n,Credit card refinancing,14.65384056,0,0,10,0,3511,40.86084322,17,w,625.4021169,0.014217609,1.523546716,1.392062991,0,INDIVIDUAL,11,0,27,42548,4070,1
7715915,11050,11200,8123.242867,58,BAT2252229,16.78428258,C,E4,RENT,26906.34537,Source Verified,n,Debt consolidation,31.05407159,0,0,17,0,6895,77.55488402,25,f,996.1331662,0.034521333,4.464752605,0.650984343,0,INDIVIDUAL,152,0,48,30343,12237,0
11306590,15379,32087,7350.667995,58,BAT5525466,13.6627021,D,E2,RENT,75201.32212,Source Verified,n,Credit card refinancing,33.91592001,0,0,16,0,10091,50.26186589,6,w,2940.343891,0.069285661,4.51349421,0.938068886,0,INDIVIDUAL,28,0,20,364384,2273,0
